iso_country_code,country,world_region,survey_source ,survey_year,subnational_region,mpi_country,mpi_region,hr_poor,deprivation_intensity,poverty_vulnerability,hr_severe_poverty,population_country_survey_year,population_country_2020,population _country_2021,Population 2021,population _region_2021,population_mpi_poor,n_indicators,missing_indicators
PER,Peru,Latin America and the Caribbean,ENDES,2021,Lambayeque,0.026,0.02,5.23,37.44,9.61,0.51,"33,715","33,305","33,715",4.54,"1,531",80,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Lima,0.026,0.004,1.06,35.83,4,0.08,"33,715","33,305","33,715",31.36,"10,572",112,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Loreto,0.026,0.104,23.93,43.44,19.04,7.49,"33,715","33,305","33,715",3.57,"1,204",288,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Madre de Dios,0.026,0.013,3.33,38.19,12.22,0.16,"33,715","33,305","33,715",0.41,139,5,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Moquegua,0.026,0.006,1.71,35.92,5.14,0.05,"33,715","33,305","33,715",0.61,204,3,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Pasco,0.026,0.041,10.94,37.88,16.94,1.33,"33,715","33,305","33,715",0.76,258,28,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Piura,0.026,0.033,8.21,40.78,12.89,1.58,"33,715","33,305","33,715",7.09,"2,390",196,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Puno,0.026,0.042,11.33,37.45,15.76,0.3,"33,715","33,305","33,715",3.59,"1,211",137,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,San Martin,0.026,0.04,10.23,38.88,16.1,1.72,"33,715","33,305","33,715",2.93,987,101,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Tacna,0.026,0.004,1.05,35.68,6.12,0.02,"33,715","33,305","33,715",1.07,361,4,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Tumbes,0.026,0.01,2.78,36.27,8.93,0.05,"33,715","33,305","33,715",0.89,300,8,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Ucayali,0.026,0.063,14.76,42.55,15.03,4.05,"33,715","33,305","33,715",1.81,609,90,10,
PHL,Philippines,East Asia and the Pacific,DHS,2017,Armm,0.024,0.101,22.71,44.42,26,7.07,"106,739","112,191","113,880",3.18,"3,623",823,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Bicol,0.024,0.026,5.99,43.99,11.55,1.75,"106,739","112,191","113,880",6.37,"7,257",435,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Cagayan Valley,0.024,0.014,3.51,41.16,6.18,0.89,"106,739","112,191","113,880",3.6,"4,101",144,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Calabarzon,0.024,0.015,3.92,38.48,2.66,0.53,"106,739","112,191","113,880",15,"17,084",670,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Caraga,0.024,0.028,6.52,43.14,10.93,1.29,"106,739","112,191","113,880",2.79,"3,179",207,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Central Luzon,0.024,0.008,2.15,38.98,4.44,0.26,"106,739","112,191","113,880",9.66,"11,001",237,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Central Visayas,0.024,0.022,5.44,39.77,7.64,0.26,"106,739","112,191","113,880",6.41,"7,298",397,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Cordillera Admin,0.024,0.008,1.88,41.96,4.92,0.46,"106,739","112,191","113,880",1.83,"2,088",39,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Davao,0.024,0.029,7.12,40.98,9.87,1.13,"106,739","112,191","113,880",5.4,"6,145",437,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Eastern Visayas,0.024,0.024,6.12,39.44,8.26,0.76,"106,739","112,191","113,880",4.4,"5,013",307,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Ilocos,0.024,0.012,2.82,42.27,3.44,0.54,"106,739","112,191","113,880",5.32,"6,062",171,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Mimaropa,0.024,0.044,9.81,44.71,10.62,2.85,"106,739","112,191","113,880",2.59,"2,954",290,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,National Capital,0.024,0.004,1.1,38.34,1.21,0.17,"106,739","112,191","113,880",14.37,"16,369",180,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Northern Mindanao,0.024,0.033,7.66,43.01,11.76,2.05,"106,739","112,191","113,880",4.2,"4,787",367,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Soccsksargen,0.024,0.061,13.82,44.16,10.9,4.85,"106,739","112,191","113,880",4.69,"5,339",738,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Western Visayas,0.024,0.037,9.05,40.98,10.42,1.92,"106,739","112,191","113,880",6.78,"7,719",698,9,Nutrition
PHL,Philippines,East Asia and the Pacific,DHS,2017,Zamboanga Peninsula,0.024,0.049,11.93,41.4,15.34,2.2,"106,739","112,191","113,880",3.39,"3,862",461,9,Nutrition
RWA,Rwanda,Sub-Saharan Africa,DHS,2019-2020,East,0.231,0.232,49.55,46.75,23.49,19.42,"13,146","13,146","13,462",27.06,"3,642","1,805",10,
RWA,Rwanda,Sub-Saharan Africa,DHS,2019-2020,Kigali City,0.231,0.1,22.39,44.55,14.84,7.09,"13,146","13,146","13,462",12.87,"1,732",388,10,
RWA,Rwanda,Sub-Saharan Africa,DHS,2019-2020,North,0.231,0.264,55.62,47.37,22.76,22.93,"13,146","13,146","13,462",15.12,"2,036","1,132",10,
RWA,Rwanda,Sub-Saharan Africa,DHS,2019-2020,South,0.231,0.251,53.07,47.21,24.8,21.84,"13,146","13,146","13,462",22.05,"2,969","1,576",10,
RWA,Rwanda,Sub-Saharan Africa,DHS,2019-2020,West,0.231,0.264,54.23,48.63,24.1,22.92,"13,146","13,146","13,462",22.9,"3,082","1,672",10,
WSM,Samoa,East Asia and the Pacific,MICS,2019-2020,Apia Urban Area,0.025,0.015,3.77,38.67,6.8,0,215,215,219,18.68,41,2,10,
WSM,Samoa,East Asia and the Pacific,MICS,2019-2020,North West Upolu,0.025,0.035,8.89,39.2,13.87,0.52,215,215,219,35.84,78,7,10,
WSM,Samoa,East Asia and the Pacific,MICS,2019-2020,Rest of Upolu,0.025,0.023,5.66,41.06,14.82,1.22,215,215,219,21.99,48,3,10,
WSM,Samoa,East Asia and the Pacific,MICS,2019-2020,Savaii,0.025,0.018,4.9,37.07,14.28,0.13,215,215,219,23.49,51,3,10,
STP,Sao Tome and Principe,Sub-Saharan Africa,MICS,2019,Distrito de Água Grande,0.048,0.035,8.3,42.02,14.01,2.13,215,219,223,34.5,77,6,10,
STP,Sao Tome and Principe,Sub-Saharan Africa,MICS,2019,Distrito de Mé-Zóchi,0.048,0.039,9.96,39.6,16.2,0.82,215,219,223,23.98,54,5,10,
STP,Sao Tome and Principe,Sub-Saharan Africa,MICS,2019,Região Autónoma do Príncipe,0.048,0.048,11.79,40.5,20.9,1.75,215,219,223,4.02,9,1,10,
STP,Sao Tome and Principe,Sub-Saharan Africa,MICS,2019,Região Norte Oeste,0.048,0.062,14.82,41.56,19.1,2.56,215,219,223,22.98,51,8,10,
STP,Sao Tome and Principe,Sub-Saharan Africa,MICS,2019,Região Sul Oeste,0.048,0.071,17.78,40.14,20.8,3.39,215,219,223,14.53,32,6,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Dakar,0.263,0.084,18.26,45.84,18.98,5.2,"16,001","16,436","16,877",20.96,"3,537",646,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Diourbel,0.263,0.36,71.52,50.39,20.64,38.89,"16,001","16,436","16,877",12.47,"2,105","1,506",10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Fatick,0.263,0.283,56.29,50.36,17.52,31.99,"16,001","16,436","16,877",5.42,915,515,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Kaffrine,0.263,0.502,85.67,58.61,7.87,66.23,"16,001","16,436","16,877",4.71,795,681,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Kaolack,0.263,0.303,60.64,50.02,17.98,29.75,"16,001","16,436","16,877",8.24,"1,390",843,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Kédougou,0.263,0.287,58.75,48.88,19.75,29.44,"16,001","16,436","16,877",1.04,176,104,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Kolda,0.263,0.411,72.17,56.99,13.62,48.58,"16,001","16,436","16,877",4.8,810,585,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Louga,0.263,0.3,58.4,51.31,20.58,28.62,"16,001","16,436","16,877",5.95,"1,005",587,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Matam,0.263,0.359,68.59,52.32,19.61,41,"16,001","16,436","16,877",4.22,713,489,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Saint-Louis,0.263,0.273,51.28,53.31,16.68,30.6,"16,001","16,436","16,877",6.57,"1,108",568,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Sédhiou,0.263,0.388,70.18,55.35,16.14,44.03,"16,001","16,436","16,877",3.07,518,364,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Tambacounda,0.263,0.363,61.72,58.76,17.31,45.71,"16,001","16,436","16,877",4.94,833,514,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Thiès,0.263,0.202,42.33,47.74,18.17,17.48,"16,001","16,436","16,877",13.87,"2,340",991,10,
SEN,Senegal,Sub-Saharan Africa,DHS,2019,Ziguinchor,0.263,0.129,29.67,43.36,25.46,9.18,"16,001","16,436","16,877",3.74,631,187,10,
SRB,Serbia,Europe and Central Asia,MICS,2019,Belgrade,0,0,0.05,33.33,1.06,0,"7,401","7,358","7,297",20.9,"1,525",1,10,
SRB,Serbia,Europe and Central Asia,MICS,2019,Southern & Eastern Serbia,0,0,0.06,44.44,2.87,0,"7,401","7,358","7,297",21.91,"1,598",1,10,
SRB,Serbia,Europe and Central Asia,MICS,2019,Sumadija & Western Serbia,0,0.001,0.26,36.27,2.49,0,"7,401","7,358","7,297",28.73,"2,096",6,10,
SRB,Serbia,Europe and Central Asia,MICS,2019,Vojvodina,0,0,0.05,44.54,1.87,0.03,"7,401","7,358","7,297",28.47,"2,077",1,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Bo,0.293,0.289,58.92,49.13,18.8,25.84,"8,047","8,234","8,421",8.84,744,438,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Bombali,0.293,0.29,59.26,49.01,23.74,22.61,"8,047","8,234","8,421",7.22,608,360,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Bonthe,0.293,0.375,71.5,52.4,12.49,39.11,"8,047","8,234","8,421",3.36,283,202,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Falaba,0.293,0.462,84.63,54.59,9.45,49.02,"8,047","8,234","8,421",2.53,213,180,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Kailahun,0.293,0.319,68.01,46.84,23.43,28.96,"8,047","8,234","8,421",5.33,449,305,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Kambia,0.293,0.355,69.85,50.84,19.31,34.59,"8,047","8,234","8,421",5.03,423,296,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Karene,0.293,0.404,77.92,51.89,16.71,46.54,"8,047","8,234","8,421",2.94,248,193,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Kenema,0.293,0.317,63.41,49.93,19.23,31.22,"8,047","8,234","8,421",10.54,888,563,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Koinadugu,0.293,0.309,60.78,50.77,20.72,31.06,"8,047","8,234","8,421",2.66,224,136,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Kono,0.293,0.285,60.37,47.25,28.01,26.19,"8,047","8,234","8,421",6.69,563,340,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Moyamba,0.293,0.388,73.86,52.6,17.37,42.08,"8,047","8,234","8,421",4.95,416,308,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Port Loko,0.293,0.35,67.85,51.52,18.21,36.71,"8,047","8,234","8,421",7.43,625,424,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Pujehun,0.293,0.423,80.58,52.44,10.98,46.81,"8,047","8,234","8,421",3.49,294,237,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Tonkolili,0.293,0.371,73.19,50.64,21.16,39.05,"8,047","8,234","8,421",8.39,706,517,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Western Area Rural,0.293,0.174,41.14,42.35,27.17,11.2,"8,047","8,234","8,421",7.75,653,269,10,
SLE,Sierra Leone,Sub-Saharan Africa,DHS,2019,Western Area Urban,0.293,0.079,20.18,39.24,27.89,3.53,"8,047","8,234","8,421",12.86,"1,083",219,10,
LKA,Sri Lanka,South Asia,SLDHS,2016,Central,0.011,0.019,4.99,38.17,17.16,0.59,"21,425","21,715","21,773",12.57,"2,738",137,10,
LKA,Sri Lanka,South Asia,SLDHS,2016,Eastern,0.011,0.014,3.78,37.93,16.47,0.36,"21,425","21,715","21,773",8.29,"1,805",68,10,
LKA,Sri Lanka,South Asia,SLDHS,2016,North-Central,0.011,0.011,2.95,36.92,19.61,0.09,"21,425","21,715","21,773",6.72,"1,463",43,10,
LKA,Sri Lanka,South Asia,SLDHS,2016,Northern,0.011,0.011,2.87,38.65,14.29,0.15,"21,425","21,715","21,773",5.15,"1,122",32,10,
LKA,Sri Lanka,South Asia,SLDHS,2016,North-Western,0.011,0.01,2.69,37.96,16.69,0.11,"21,425","21,715","21,773",11.98,"2,608",70,10,
LKA,Sri Lanka,South Asia,SLDHS,2016,Sabaragamuwa,0.011,0.017,4.43,39.12,16.39,0.51,"21,425","21,715","21,773",9.79,"2,132",95,10,
LKA,Sri Lanka,South Asia,SLDHS,2016,Southern,0.011,0.008,2.09,38.77,14.36,0.19,"21,425","21,715","21,773",12.37,"2,694",56,10,
LKA,Sri Lanka,South Asia,SLDHS,2016,Uva,0.011,0.022,5.49,39.17,18.22,0.84,"21,425","21,715","21,773",6.43,"1,401",77,10,
LKA,Sri Lanka,South Asia,SLDHS,2016,Western,0.011,0.004,0.99,37.25,8.23,0.01,"21,425","21,715","21,773",26.68,"5,810",58,10,
SDN,Sudan,Arab States,MICS,2014,Al Jazirah,0.279,0.167,34.76,48.07,21.97,15.42,"37,003","44,440","45,657",17.56,"8,019","2,788",10,
SDN,Sudan,Arab States,MICS,2014,Al Qadarif,0.279,0.388,70.19,55.21,16.5,47.71,"37,003","44,440","45,657",5.12,"2,338","1,641",10,
SDN,Sudan,Arab States,MICS,2014,Blue Nile,0.279,0.371,70.61,52.56,15.55,40.94,"37,003","44,440","45,657",4.32,"1,974","1,394",10,
SDN,Sudan,Arab States,MICS,2014,Central Darfur,0.279,0.492,83.82,58.66,11.52,62.87,"37,003","44,440","45,657",1.6,730,612,10,
SDN,Sudan,Arab States,MICS,2014,East Darfur,0.279,0.45,76.59,58.77,16.98,54.06,"37,003","44,440","45,657",3.14,"1,431","1,096",10,
SDN,Sudan,Arab States,MICS,2014,Kassala,0.279,0.361,65.49,55.07,13.61,42.35,"37,003","44,440","45,657",4.03,"1,841","1,205",10,
SDN,Sudan,Arab States,MICS,2014,Khartoum,0.279,0.071,16.23,43.8,16.5,5.29,"37,003","44,440","45,657",14.49,"6,617","1,074",10,
SDN,Sudan,Arab States,MICS,2014,North Darfur,0.279,0.444,83.73,52.99,10.8,51.22,"37,003","44,440","45,657",6.88,"3,141","2,630",10,
SDN,Sudan,Arab States,MICS,2014,North Kurdufan,0.279,0.334,63.09,52.96,19.85,37.18,"37,003","44,440","45,657",6.16,"2,812","1,774",10,
SDN,Sudan,Arab States,MICS,2014,Northern,0.279,0.034,8.1,41.68,20.38,2.14,"37,003","44,440","45,657",2.24,"1,025",83,10,
SDN,Sudan,Arab States,MICS,2014,Red Sea,0.279,0.227,44.35,51.28,21.79,25.96,"37,003","44,440","45,657",2.34,"1,069",474,10,
SDN,Sudan,Arab States,MICS,2014,River Nile,0.279,0.086,18.35,47.05,20.11,6.91,"37,003","44,440","45,657",3.79,"1,730",317,10,
SDN,Sudan,Arab States,MICS,2014,Sinnar,0.279,0.271,51.3,52.8,17.14,29.55,"37,003","44,440","45,657",3.72,"1,698",871,10,
SDN,Sudan,Arab States,MICS,2014,South Darfur,0.279,0.399,72.15,55.32,17.97,44.54,"37,003","44,440","45,657",7.74,"3,533","2,549",10,
SDN,Sudan,Arab States,MICS,2014,South Kurdufan,0.279,0.407,70.16,58,20.8,46.09,"37,003","44,440","45,657",3,"1,370",961,10,
SDN,Sudan,Arab States,MICS,2014,West Darfur,0.279,0.452,78.35,57.73,12.12,54.31,"37,003","44,440","45,657",3.11,"1,421","1,114",10,
SDN,Sudan,Arab States,MICS,2014,West Kurdufan,0.279,0.468,81.41,57.54,12.88,55.42,"37,003","44,440","45,657",5.71,"2,605","2,121",10,
SDN,Sudan,Arab States,MICS,2014,White Nile,0.279,0.257,51.55,49.83,23.17,25.16,"37,003","44,440","45,657",5.04,"2,302","1,187",10,
SUR,Suriname,Latin America and the Caribbean,MICS,2018,Brokopondo,0.011,0.02,5.32,37.25,16.12,0,594,607,613,4.31,26,1,10,
SUR,Suriname,Latin America and the Caribbean,MICS,2018,Commewijne,0.011,0.005,1.21,39.32,2.62,0.23,594,607,613,6.84,42,1,10,
SUR,Suriname,Latin America and the Caribbean,MICS,2018,Coronie,0.011,0,0,,0.56,0,594,607,613,0.74,5,0,10,
SUR,Suriname,Latin America and the Caribbean,MICS,2018,Marowijne,0.011,0.017,4.64,37.32,12,0.45,594,607,613,3.32,20,1,10,
SUR,Suriname,Latin America and the Caribbean,MICS,2018,Nickerie,0.011,0.002,0.71,34.16,2.58,0,594,607,613,6.25,38,0,10,
SUR,Suriname,Latin America and the Caribbean,MICS,2018,Para,0.011,0.028,6.91,40.57,6.78,1.44,594,607,613,5,31,2,10,
SUR,Suriname,Latin America and the Caribbean,MICS,2018,Paramaribo,0.011,0.005,1.32,39.6,2.17,0.32,594,607,613,37.66,231,3,10,
SUR,Suriname,Latin America and the Caribbean,MICS,2018,Saramacca,0.011,0.009,2.29,38.54,3.16,0,594,607,613,4.06,25,1,10,
SUR,Suriname,Latin America and the Caribbean,MICS,2018,Sipaliwini,0.011,0.124,31.19,39.68,20.47,3.46,594,607,613,4.08,25,8,10,
SUR,Suriname,Latin America and the Caribbean,MICS,2018,Wanica,0.011,0.002,0.48,40.61,1.68,0.11,594,607,613,27.73,170,1,10,
TJK,Tajikistan,Europe and Central Asia,DHS,2017,DRS,0.029,0.024,6.25,38.87,21.72,0.41,"8,926","9,543","9,750",22.46,"2,190",137,10,
TJK,Tajikistan,Europe and Central Asia,DHS,2017,Dushanbe,0.029,0.008,2.24,37.86,3.6,0.13,"8,926","9,543","9,750",8.28,807,18,10,
TJK,Tajikistan,Europe and Central Asia,DHS,2017,Gbao,0.029,0.024,6.31,38.49,18.84,0.49,"8,926","9,543","9,750",2.1,205,13,10,
TJK,Tajikistan,Europe and Central Asia,DHS,2017,Khatlon,0.029,0.042,10.6,39.37,25.11,0.97,"8,926","9,543","9,750",37.26,"3,633",385,10,
TJK,Tajikistan,Europe and Central Asia,DHS,2017,Sughd,0.029,0.023,5.92,38.28,17.25,0.86,"8,926","9,543","9,750",29.9,"2,915",173,10,
TZA,Tanzania,Sub-Saharan Africa,DHS,2015-2016,Central,0.284,0.332,66.12,50.16,25.14,33.24,"54,402","61,705","63,588",11.4,"7,249","4,794",10,
TZA,Tanzania,Sub-Saharan Africa,DHS,2015-2016,Eastern,0.284,0.141,30.73,45.75,24.7,10.03,"54,402","61,705","63,588",14.85,"9,443","2,902",10,
TZA,Tanzania,Sub-Saharan Africa,DHS,2015-2016,Lake,0.284,0.346,67.84,51.08,21.21,36.23,"54,402","61,705","63,588",28.63,"18,208","12,351",10,
TZA,Tanzania,Sub-Saharan Africa,DHS,2015-2016,Northern,0.284,0.201,42.5,47.34,24.49,17.01,"54,402","61,705","63,588",10.87,"6,915","2,939",10,
TZA,Tanzania,Sub-Saharan Africa,DHS,2015-2016,South West,0.284,0.318,64.32,49.51,20.38,32.71,"54,402","61,705","63,588",9.53,"6,059","3,897",10,
TZA,Tanzania,Sub-Saharan Africa,DHS,2015-2016,Southern,0.284,0.288,62.07,46.33,29.72,20.94,"54,402","61,705","63,588",5.2,"3,306","2,052",10,
TZA,Tanzania,Sub-Saharan Africa,DHS,2015-2016,Southern Highlands,0.284,0.236,52.38,44.99,27.46,18.26,"54,402","61,705","63,588",6.28,"3,992","2,091",10,
TZA,Tanzania,Sub-Saharan Africa,DHS,2015-2016,Western,0.284,0.39,71.92,54.21,20.53,42.18,"54,402","61,705","63,588",10.41,"6,619","4,760",10,
TZA,Tanzania,Sub-Saharan Africa,DHS,2015-2016,Zanzibar,0.284,0.132,27.91,47.15,27.98,9.92,"54,402","61,705","63,588",2.83,"1,797",502,10,
THA,Thailand,East Asia and the Pacific,MICS,2019,Bangkok,0.002,0,0.14,34.9,1.46,0,"71,308","71,476","71,601",13.4,"9,595",13,10,
THA,Thailand,East Asia and the Pacific,MICS,2019,Central,0.002,0.002,0.49,35.37,2.09,0.02,"71,308","71,476","71,601",28.31,"20,271",99,10,
THA,Thailand,East Asia and the Pacific,MICS,2019,North,0.002,0.004,1,37.92,8.93,0.11,"71,308","71,476","71,601",17.68,"12,656",127,10,
THA,Thailand,East Asia and the Pacific,MICS,2019,Northeast,0.002,0.002,0.52,37.51,12.48,0,"71,308","71,476","71,601",27.14,"19,435",102,10,
THA,Thailand,East Asia and the Pacific,MICS,2019,South,0.002,0.003,0.75,35.59,2.93,0.04,"71,308","71,476","71,601",13.47,"9,645",72,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Aileu,0.222,0.239,53.16,44.9,28.72,17.98,"1,225","1,300","1,321",3.92,52,28,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Ainaro,0.222,0.325,67.66,48.09,18.26,29.96,"1,225","1,300","1,321",5.12,68,46,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Baucau,0.222,0.214,49.07,43.58,28.02,14.25,"1,225","1,300","1,321",11.67,154,76,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Bobonaro,0.222,0.255,55.5,45.98,24.51,20.43,"1,225","1,300","1,321",7.88,104,58,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Cova Lima,0.222,0.242,55.18,43.84,23.82,15.29,"1,225","1,300","1,321",5.93,78,43,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Dili,0.222,0.094,21.61,43.62,33.3,6.19,"1,225","1,300","1,321",20.43,270,58,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Ermera,0.222,0.334,67.44,49.45,17.53,31.51,"1,225","1,300","1,321",9.64,127,86,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Lautem,0.222,0.184,42.13,43.65,26.69,13.63,"1,225","1,300","1,321",5.65,75,31,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Liquica,0.222,0.238,51.36,46.35,30.65,19.51,"1,225","1,300","1,321",6.55,87,44,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Manatuto,0.222,0.219,48.28,45.29,31.3,15.65,"1,225","1,300","1,321",4.66,62,30,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Manufahi,0.222,0.224,49.28,45.4,27.62,17.37,"1,225","1,300","1,321",5.36,71,35,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Oecussi,0.222,0.337,67.78,49.79,17.9,32.85,"1,225","1,300","1,321",6.47,85,58,10,
TLS,Timor-Leste,East Asia and the Pacific,DHS,2016,Viqueque,0.222,0.219,50.52,43.26,30.5,12.32,"1,225","1,300","1,321",6.72,89,45,10,
TGO,Togo,Sub-Saharan Africa,MICS,2017,Centrale,0.18,0.191,43.22,44.23,26.4,12.95,"7,853","8,443","8,645",9.46,818,353,10,
TGO,Togo,Sub-Saharan Africa,MICS,2017,Golfe Urbain,0.18,0.036,8.79,41.03,20.45,1.59,"7,853","8,443","8,645",12.3,"1,063",93,10,
TGO,Togo,Sub-Saharan Africa,MICS,2017,Kara,0.18,0.266,52.16,50.91,21.15,26.02,"7,853","8,443","8,645",12.03,"1,040",542,10,
TGO,Togo,Sub-Saharan Africa,MICS,2017,Lomé Commune,0.18,0.04,9.64,41.75,14.85,1.38,"7,853","8,443","8,645",12.6,"1,090",105,10,
TGO,Togo,Sub-Saharan Africa,MICS,2017,Maritime,0.18,0.178,39.28,45.37,27.43,14.16,"7,853","8,443","8,645",16.27,"1,406",552,10,
TGO,Togo,Sub-Saharan Africa,MICS,2017,Plateaux,0.18,0.191,41.51,45.99,27.86,14.54,"7,853","8,443","8,645",23.46,"2,028",842,10,
TGO,Togo,Sub-Saharan Africa,MICS,2017,Savanes,0.18,0.334,63.57,52.46,24.04,34.48,"7,853","8,443","8,645",13.89,"1,200",763,10,
TON,Tonga,East Asia and the Pacific,MICS,2019,Eua,0.003,0.005,1.3,42.16,10.66,0.44,105,105,106,5.59,6,0,10,
TON,Tonga,East Asia and the Pacific,MICS,2019,Ha'apai,0.003,0.009,2.2,38.66,9.41,0,105,105,106,7.17,8,0,10,
TON,Tonga,East Asia and the Pacific,MICS,2019,Ongo Niua,0.003,0.012,3.61,33.33,4.9,0,105,105,106,1.26,1,0,10,
TON,Tonga,East Asia and the Pacific,MICS,2019,Tongatapu,0.003,0.003,0.66,38.61,5.88,0,105,105,106,70.07,74,0,10,
TON,Tonga,East Asia and the Pacific,MICS,2019,Vava'u,0.003,0.003,0.83,35.34,5.96,0,105,105,106,15.91,17,0,10,
TTO,Trinidad and Tobago,Latin America and the Caribbean,MICS,2011,Central,0.002,0.002,0.41,42.87,3.65,0.15,"1,420","1,518","1,526",37.22,568,2,10,
TTO,Trinidad and Tobago,Latin America and the Caribbean,MICS,2011,East,0.002,0.006,1.51,36.81,6.14,0.18,"1,420","1,518","1,526",7.86,120,2,10,
TTO,Trinidad and Tobago,Latin America and the Caribbean,MICS,2011,North West,0.002,0.001,0.43,34.44,2.99,0,"1,420","1,518","1,526",23.69,361,2,10,
TTO,Trinidad and Tobago,Latin America and the Caribbean,MICS,2011,South West,0.002,0.003,0.92,37.22,3.77,0.11,"1,420","1,518","1,526",27.41,418,4,10,
TTO,Trinidad and Tobago,Latin America and the Caribbean,MICS,2011,Tobago,0.002,0.001,0.28,33.33,2.53,0,"1,420","1,518","1,526",3.82,58,0,10,
TUN,Tunisia,Arab States,MICS,2018,Centre Est,0.003,0.003,0.84,38.81,1.47,0.18,"11,933","12,162","12,263",23.5,"2,882",24,10,
TUN,Tunisia,Arab States,MICS,2018,Centre Ouest,0.003,0.008,2.2,36.43,6.03,0.08,"11,933","12,162","12,263",12.8,"1,570",35,10,
TUN,Tunisia,Arab States,MICS,2018,District Tunis,0.003,0,0.12,33.33,0.41,0,"11,933","12,162","12,263",23.94,"2,935",3,10,
TUN,Tunisia,Arab States,MICS,2018,Nord Est,0.003,0.002,0.44,34.42,2.02,0,"11,933","12,162","12,263",14.01,"1,719",8,10,
